Order Customer Id,R_Value,F_Value,M_Value,R_Score,F_Score,M_Score,RFM_Score,RFM_Total_Score,Customer_Segmentation
15050,1848,1,161.0899963,2,4,4,244,10,Loyal Customers
15051,1848,1,162.7400055,2,4,4,244,10,Loyal Customers
15052,1848,1,164.3800049,2,4,4,244,10,Loyal Customers
15053,1848,1,123.2900009,2,4,4,244,10,Loyal Customers
15054,1848,1,131.5,2,4,4,244,10,Loyal Customers
15055,1848,1,134.7899933,2,4,4,244,10,Loyal Customers
15056,1848,1,136.4400024,2,4,4,244,10,Loyal Customers
15057,1848,1,138.0800018,2,4,4,244,10,Loyal Customers
15058,1848,1,139.7200012,2,4,4,244,10,Loyal Customers
15059,1848,1,143.0099945,2,4,4,244,10,Loyal Customers
15060,1848,1,144.6499939,2,4,4,244,10,Loyal Customers
15061,1848,1,147.9400024,2,4,4,244,10,Loyal Customers
15062,1848,1,149.5899963,2,4,4,244,10,Loyal Customers
15063,1848,1,152.8699951,2,4,4,244,10,Loyal Customers
15064,1848,1,155.3399963,2,4,4,244,10,Loyal Customers
15065,1848,1,156.1600037,2,4,4,244,10,Loyal Customers
15066,1848,1,157.8000031,2,4,4,244,10,Loyal Customers
15067,1848,1,159.4499969,2,4,4,244,10,Loyal Customers
15068,1848,1,161.0899963,2,4,4,244,10,Loyal Customers
15069,1848,1,162.7400055,2,4,4,244,10,Loyal Customers
15070,1848,1,164.3800049,2,4,4,244,10,Loyal Customers
15071,1848,1,123.2900009,2,4,4,244,10,Loyal Customers
15072,1848,1,131.5,2,4,4,244,10,Loyal Customers
15073,1847,1,134.7899933,2,4,4,244,10,Loyal Customers
15074,1847,1,136.4400024,2,4,4,244,10,Loyal Customers
15075,1847,1,138.0800018,2,4,4,244,10,Loyal Customers
15076,1847,1,139.7200012,2,4,4,244,10,Loyal Customers
15077,1847,1,143.0099945,2,4,4,244,10,Loyal Customers
15078,1847,1,144.6499939,2,4,4,244,10,Loyal Customers
15079,1847,1,147.9400024,2,4,4,244,10,Loyal Customers
15080,1847,1,149.5899963,2,4,4,244,10,Loyal Customers
15081,1847,1,152.8699951,2,4,4,244,10,Loyal Customers
15082,1847,1,155.3399963,2,4,4,244,10,Loyal Customers
15083,1847,1,156.1600037,2,4,4,244,10,Loyal Customers
15084,1847,1,157.8000031,2,4,4,244,10,Loyal Customers
15085,1847,1,159.4499969,2,4,4,244,10,Loyal Customers
15086,1847,1,161.0899963,2,4,4,244,10,Loyal Customers
15087,1847,1,162.7400055,2,4,4,244,10,Loyal Customers
15088,1847,1,164.3800049,2,4,4,244,10,Loyal Customers
15089,1847,1,123.2900009,2,4,4,244,10,Loyal Customers
15090,1847,1,131.5,2,4,4,244,10,Loyal Customers
15091,1847,1,134.7899933,2,4,4,244,10,Loyal Customers
15092,1847,1,136.4400024,2,4,4,244,10,Loyal Customers
15093,1847,1,138.0800018,2,4,4,244,10,Loyal Customers
15094,1847,1,139.7200012,2,4,4,244,10,Loyal Customers
15095,1847,1,143.0099945,2,4,4,244,10,Loyal Customers
15096,1847,1,144.6499939,2,4,4,244,10,Loyal Customers
15097,1847,1,147.9400024,2,4,4,244,10,Loyal Customers
15098,1847,1,149.5899963,2,4,4,244,10,Loyal Customers
15099,1847,1,152.8699951,2,4,4,244,10,Loyal Customers
15100,1847,1,155.3399963,2,4,4,244,10,Loyal Customers
15101,1847,1,156.1600037,2,4,4,244,10,Loyal Customers
15102,1847,1,157.8000031,2,4,4,244,10,Loyal Customers
15103,1847,1,159.4499969,2,4,4,244,10,Loyal Customers
15104,1847,1,161.0899963,2,4,4,244,10,Loyal Customers
15105,1847,1,162.7400055,2,4,4,244,10,Loyal Customers
15106,1847,1,164.3800049,2,4,4,244,10,Loyal Customers
15107,1847,1,123.2900009,2,4,4,244,10,Loyal Customers
15108,1847,1,131.5,2,4,4,244,10,Loyal Customers
15109,1847,1,134.7899933,2,4,4,244,10,Loyal Customers
15110,1847,1,136.4400024,2,4,4,244,10,Loyal Customers
15111,1847,1,138.0800018,2,4,4,244,10,Loyal Customers
15112,1847,1,139.7200012,2,4,4,244,10,Loyal Customers
15113,1847,1,143.0099945,2,4,4,244,10,Loyal Customers
15114,1847,1,144.6499939,2,4,4,244,10,Loyal Customers
15115,1847,1,147.9400024,2,4,4,244,10,Loyal Customers
15116,1847,1,149.5899963,2,4,4,244,10,Loyal Customers
15117,1847,1,152.8699951,2,4,4,244,10,Loyal Customers
15118,1847,1,155.3399963,2,4,4,244,10,Loyal Customers
15119,1847,1,156.1600037,2,4,4,244,10,Loyal Customers
15120,1847,1,157.8000031,2,4,4,244,10,Loyal Customers
15121,1847,1,159.4499969,2,4,4,244,10,Loyal Customers
15122,1847,1,161.0899963,2,4,4,244,10,Loyal Customers
15123,1847,1,162.7400055,2,4,4,244,10,Loyal Customers
15124,1847,1,164.3800049,2,4,4,244,10,Loyal Customers
15125,1847,1,123.2900009,2,4,4,244,10,Loyal Customers
15126,1847,1,131.5,2,4,4,244,10,Loyal Customers
15127,1847,1,134.7899933,2,4,4,244,10,Loyal Customers
15128,1847,1,136.4400024,2,4,4,244,10,Loyal Customers
15129,1847,1,138.0800018,2,4,4,244,10,Loyal Customers
15130,1847,1,139.7200012,2,4,4,244,10,Loyal Customers
15131,1847,1,143.0099945,2,4,4,244,10,Loyal Customers
15132,1847,1,144.6499939,2,4,4,244,10,Loyal Customers
15133,1847,1,147.9400024,2,4,4,244,10,Loyal Customers
15134,1847,1,149.5899963,2,4,4,244,10,Loyal Customers
15135,1847,1,152.8699951,2,4,4,244,10,Loyal Customers
15136,1847,1,155.3399963,2,4,4,244,10,Loyal Customers
15137,1847,1,156.1600037,2,4,4,244,10,Loyal Customers
15138,1847,1,157.8000031,2,4,4,244,10,Loyal Customers
15139,1847,1,159.4499969,2,4,4,244,10,Loyal Customers
15140,1847,1,161.0899963,2,4,4,244,10,Loyal Customers
15141,1846,1,162.7400055,2,4,4,244,10,Loyal Customers
15142,1846,1,164.3800049,2,4,4,244,10,Loyal Customers
15143,1846,1,123.2900009,2,4,4,244,10,Loyal Customers
15144,1846,1,131.5,2,4,4,244,10,Loyal Customers
15145,1846,1,134.7899933,2,4,4,244,10,Loyal Customers
15146,1846,1,136.4400024,2,4,4,244,10,Loyal Customers
15147,1846,1,138.0800018,2,4,4,244,10,Loyal Customers
15148,1846,1,139.7200012,2,4,4,244,10,Loyal Customers
15149,1846,1,143.0099945,2,4,4,244,10,Loyal Customers
15150,1846,1,144.6499939,2,4,4,244,10,Loyal Customers
15151,1846,1,147.9400024,2,4,4,244,10,Loyal Customers
15152,1846,1,149.5899963,2,4,4,244,10,Loyal Customers
15153,1846,1,152.8699951,2,4,4,244,10,Loyal Customers
15154,1846,1,155.3399963,2,4,4,244,10,Loyal Customers
15155,1846,1,156.1600037,2,4,4,244,10,Loyal Customers
15156,1846,1,157.8000031,2,4,4,244,10,Loyal Customers
15157,1846,1,159.4499969,2,4,4,244,10,Loyal Customers
15158,1846,1,161.0899963,2,4,4,244,10,Loyal Customers
15159,1846,1,162.7400055,2,4,4,244,10,Loyal Customers
15160,1846,1,164.3800049,2,4,4,244,10,Loyal Customers
15161,1846,1,123.2900009,2,4,4,244,10,Loyal Customers
15162,1846,1,131.5,2,4,4,244,10,Loyal Customers
15163,1846,1,134.7899933,2,4,4,244,10,Loyal Customers
15164,1846,1,136.4400024,2,4,4,244,10,Loyal Customers
15165,1846,1,138.0800018,2,4,4,244,10,Loyal Customers
15166,1846,1,139.7200012,2,4,4,244,10,Loyal Customers
15167,1846,1,143.0099945,2,4,4,244,10,Loyal Customers
15168,1846,1,144.6499939,2,4,4,244,10,Loyal Customers
15169,1846,1,147.9400024,2,4,4,244,10,Loyal Customers
15170,1846,1,149.5899963,2,4,4,244,10,Loyal Customers
15171,1846,1,152.8699951,2,4,4,244,10,Loyal Customers
15172,1846,1,155.3399963,2,4,4,244,10,Loyal Customers
15173,1846,1,156.1600037,2,4,4,244,10,Loyal Customers
15174,1846,1,157.8000031,2,4,4,244,10,Loyal Customers
15175,1846,1,159.4499969,2,4,4,244,10,Loyal Customers
15176,1846,1,161.0899963,2,4,4,244,10,Loyal Customers
15177,1846,1,162.7400055,2,4,4,244,10,Loyal Customers
15178,1846,1,164.3800049,2,4,4,244,10,Loyal Customers
15179,1846,1,123.2900009,2,4,4,244,10,Loyal Customers
15180,1846,1,131.5,2,4,4,244,10,Loyal Customers
15181,1846,1,134.7899933,2,4,4,244,10,Loyal Customers
15182,1846,1,136.4400024,2,4,4,244,10,Loyal Customers
15183,1846,1,138.0800018,2,4,4,244,10,Loyal Customers
15184,1846,1,139.7200012,2,4,4,244,10,Loyal Customers
15185,1846,1,143.0099945,2,4,4,244,10,Loyal Customers
15186,1846,1,144.6499939,2,4,4,244,10,Loyal Customers
15187,1846,1,147.9400024,2,4,4,244,10,Loyal Customers
15188,1846,1,149.5899963,2,4,4,244,10,Loyal Customers
15189,1846,1,152.8699951,2,4,4,244,10,Loyal Customers
15190,1846,1,155.3399963,2,4,4,244,10,Loyal Customers
15191,1846,1,156.1600037,2,4,4,244,10,Loyal Customers
15192,1846,1,157.8000031,2,4,4,244,10,Loyal Customers
15193,1846,1,159.4499969,2,4,4,244,10,Loyal Customers
15194,1846,1,161.0899963,2,4,4,244,10,Loyal Customers
15195,1846,1,162.7400055,2,4,4,244,10,Loyal Customers
15196,1846,1,164.3800049,2,4,4,244,10,Loyal Customers
15197,1846,1,123.2900009,2,4,4,244,10,Loyal Customers
15198,1846,1,131.5,2,4,4,244,10,Loyal Customers
15199,1846,1,134.7899933,2,4,4,244,10,Loyal Customers
15200,1846,1,136.4400024,2,4,4,244,10,Loyal Customers
15201,1846,1,138.0800018,2,4,4,244,10,Loyal Customers
15202,1846,1,139.7200012,2,4,4,244,10,Loyal Customers
15203,1846,1,143.0099945,2,4,4,244,10,Loyal Customers
15204,1846,1,144.6499939,2,4,4,244,10,Loyal Customers
15205,1846,1,147.9400024,2,4,4,244,10,Loyal Customers
15206,1846,1,149.5899963,2,4,4,244,10,Loyal Customers
15207,1846,1,152.8699951,2,4,4,244,10,Loyal Customers
15208,1846,1,155.3399963,2,4,4,244,10,Loyal Customers
15209,1846,1,156.1600037,2,4,4,244,10,Loyal Customers
15210,1845,1,157.8000031,2,4,4,244,10,Loyal Customers
15211,1845,1,159.4499969,2,4,4,244,10,Loyal Customers
15212,1845,1,161.0899963,2,4,4,244,10,Loyal Customers
15213,1845,1,162.7400055,2,4,4,244,10,Loyal Customers
15214,1845,1,164.3800049,2,4,4,244,10,Loyal Customers
15215,1845,1,123.2900009,2,4,4,244,10,Loyal Customers
15216,1845,1,131.5,2,4,4,244,10,Loyal Customers
15217,1845,1,134.7899933,2,4,4,244,10,Loyal Customers
15218,1845,1,136.4400024,2,4,4,244,10,Loyal Customers
15219,1845,1,138.0800018,2,4,4,244,10,Loyal Customers
15220,1845,1,139.7200012,2,4,4,244,10,Loyal Customers
15221,1845,1,143.0099945,2,4,4,244,10,Loyal Customers
15222,1845,1,144.6499939,2,4,4,244,10,Loyal Customers
15223,1845,1,147.9400024,2,4,4,244,10,Loyal Customers
15224,1845,1,149.5899963,2,4,4,244,10,Loyal Customers
15225,1845,1,152.8699951,2,4,4,244,10,Loyal Customers
15226,1845,1,155.3399963,2,4,4,244,10,Loyal Customers
15227,1845,1,156.1600037,2,4,4,244,10,Loyal Customers
15228,1845,1,157.8000031,2,4,4,244,10,Loyal Customers
15229,1845,1,159.4499969,2,4,4,244,10,Loyal Customers
15230,1845,1,161.0899963,2,4,4,244,10,Loyal Customers
15231,1845,1,162.7400055,2,4,4,244,10,Loyal Customers
15232,1845,1,164.3800049,2,4,4,244,10,Loyal Customers
15233,1845,1,123.2900009,2,4,4,244,10,Loyal Customers
15234,1845,1,131.5,2,4,4,244,10,Loyal Customers
15235,1845,1,134.7899933,2,4,4,244,10,Loyal Customers
15236,1845,1,136.4400024,2,4,4,244,10,Loyal Customers
15237,1845,1,138.0800018,2,4,4,244,10,Loyal Customers
15238,1845,1,139.7200012,2,4,4,244,10,Loyal Customers
15239,1845,1,143.0099945,2,4,4,244,10,Loyal Customers
15240,1845,1,144.6499939,2,4,4,244,10,Loyal Customers
15241,1845,1,147.9400024,2,4,4,244,10,Loyal Customers
15242,1845,1,149.5899963,2,4,4,244,10,Loyal Customers
15243,1845,1,152.8699951,2,4,4,244,10,Loyal Customers
15244,1845,1,155.3399963,2,4,4,244,10,Loyal Customers
15245,1845,1,156.1600037,2,4,4,244,10,Loyal Customers
15246,1845,1,157.8000031,2,4,4,244,10,Loyal Customers
15247,1845,1,159.4499969,2,4,4,244,10,Loyal Customers
15248,1845,1,161.0899963,2,4,4,244,10,Loyal Customers
15249,1845,1,162.7400055,2,4,4,244,10,Loyal Customers
15250,1845,1,164.3800049,2,4,4,244,10,Loyal Customers
15251,1845,1,123.2900009,2,4,4,244,10,Loyal Customers
15252,1845,1,131.5,2,4,4,244,10,Loyal Customers
15253,1845,1,134.7899933,2,4,4,244,10,Loyal Customers
15254,1845,1,136.4400024,2,4,4,244,10,Loyal Customers
15255,1845,1,138.0800018,2,4,4,244,10,Loyal Customers
15256,1845,1,139.7200012,2,4,4,244,10,Loyal Customers
15257,1845,1,143.0099945,2,4,4,244,10,Loyal Customers
15258,1845,1,144.6499939,2,4,4,244,10,Loyal Customers
15259,1845,1,147.9400024,2,4,4,244,10,Loyal Customers
15260,1845,1,149.5899963,2,4,4,244,10,Loyal Customers
15261,1845,1,152.8699951,2,4,4,244,10,Loyal Customers
15262,1845,1,155.3399963,2,4,4,244,10,Loyal Customers
15263,1845,1,156.1600037,2,4,4,244,10,Loyal Customers
15264,1845,1,157.8000031,2,4,4,244,10,Loyal Customers
15265,1845,1,159.4499969,2,4,4,244,10,Loyal Customers
15266,1845,1,161.0899963,2,4,4,244,10,Loyal Customers
15267,1845,1,162.7400055,2,4,4,244,10,Loyal Customers
15268,1845,1,164.3800049,2,4,4,244,10,Loyal Customers
15269,1845,1,123.2900009,2,4,4,244,10,Loyal Customers
15270,1845,1,131.5,2,4,4,244,10,Loyal Customers
15271,1845,1,134.7899933,2,4,4,244,10,Loyal Customers
15272,1845,1,136.4400024,2,4,4,244,10,Loyal Customers
15273,1845,1,138.0800018,2,4,4,244,10,Loyal Customers
15274,1845,1,139.7200012,2,4,4,244,10,Loyal Customers
15275,1845,1,143.0099945,2,4,4,244,10,Loyal Customers
15276,1845,1,144.6499939,2,4,4,244,10,Loyal Customers
15277,1845,1,147.9400024,2,4,4,244,10,Loyal Customers
15278,1844,1,149.5899963,2,4,4,244,10,Loyal Customers
15279,1844,1,152.8699951,2,4,4,244,10,Loyal Customers
15280,1844,1,155.3399963,2,4,4,244,10,Loyal Customers
15281,1844,1,156.1600037,2,4,4,244,10,Loyal Customers
15282,1844,1,157.8000031,2,4,4,244,10,Loyal Customers
15283,1844,1,159.4499969,2,4,4,244,10,Loyal Customers
15284,1844,1,161.0899963,2,4,4,244,10,Loyal Customers
15285,1844,1,162.7400055,2,4,4,244,10,Loyal Customers
15286,1844,1,164.3800049,2,4,4,244,10,Loyal Customers
15287,1844,1,123.2900009,2,4,4,244,10,Loyal Customers
15288,1844,1,131.5,2,4,4,244,10,Loyal Customers
15289,1844,1,134.7899933,2,4,4,244,10,Loyal Customers
15290,1844,1,436.7200012,2,4,3,243,9,Recent Customers
15291,1844,1,442.0400085,2,4,3,243,9,Recent Customers
15292,1844,1,447.3699951,2,4,3,243,9,Recent Customers
15293,1844,1,452.6900024,2,4,3,243,9,Recent Customers
15294,1844,1,463.3399963,2,4,3,243,9,Recent Customers
15295,1844,1,468.6700134,2,4,3,243,9,Recent Customers
15296,1844,1,479.3200073,2,4,3,243,9,Recent Customers
15297,1844,1,484.6499939,2,4,3,243,9,Recent Customers
15298,1844,1,495.2999878,2,4,3,243,9,Recent Customers
15299,1844,1,503.2900085,2,4,3,243,9,Recent Customers
15300,1844,1,505.9500122,2,4,3,243,9,Recent Customers
15301,1844,1,511.2799988,2,4,3,243,9,Recent Customers
15302,1844,1,516.5999756,2,4,3,243,9,Recent Customers
15303,1844,1,521.9299927,2,4,3,243,9,Recent Customers
15304,1844,1,527.25,2,4,3,243,9,Recent Customers
15305,1844,1,532.5800171,2,4,3,243,9,Recent Customers
15306,1844,1,399.4400024,2,4,3,243,9,Recent Customers
15307,1844,1,426.0599976,2,4,3,243,9,Recent Customers
15308,1844,1,436.7200012,2,4,3,243,9,Recent Customers
15309,1844,1,442.0400085,2,4,3,243,9,Recent Customers
15310,1844,1,447.3699951,2,4,3,243,9,Recent Customers
15311,1844,1,452.6900024,2,4,3,243,9,Recent Customers
15312,1844,1,463.3399963,2,4,3,243,9,Recent Customers
15313,1844,1,468.6700134,2,4,3,243,9,Recent Customers
15314,1844,1,479.3200073,2,4,3,243,9,Recent Customers
15315,1844,1,484.6499939,2,4,3,243,9,Recent Customers
15316,1844,1,495.2999878,2,4,3,243,9,Recent Customers
15317,1844,1,503.2900085,2,4,3,243,9,Recent Customers
15318,1844,1,505.9500122,2,4,3,243,9,Recent Customers
15319,1844,1,511.2799988,2,4,3,243,9,Recent Customers
15320,1844,1,516.5999756,2,4,3,243,9,Recent Customers
15321,1844,1,521.9299927,2,4,3,243,9,Recent Customers
15322,1844,1,527.25,2,4,3,243,9,Recent Customers
15323,1844,1,532.5800171,2,4,3,243,9,Recent Customers
15324,1844,1,399.4400024,2,4,3,243,9,Recent Customers
15325,1844,1,426.0599976,2,4,3,243,9,Recent Customers
15326,1844,1,436.7200012,2,4,3,243,9,Recent Customers
15327,1844,1,442.0400085,2,4,3,243,9,Recent Customers
15328,1844,1,447.3699951,2,4,3,243,9,Recent Customers
15329,1844,1,452.6900024,2,4,3,243,9,Recent Customers
15330,1844,1,463.3399963,2,4,3,243,9,Recent Customers
15331,1844,1,468.6700134,2,4,3,243,9,Recent Customers
15332,1844,1,479.3200073,2,4,3,243,9,Recent Customers
15333,1844,1,484.6499939,2,4,3,243,9,Recent Customers
15334,1844,1,495.2999878,2,4,3,243,9,Recent Customers
15335,1844,1,503.2900085,2,4,3,243,9,Recent Customers
15336,1844,1,505.9500122,2,4,3,243,9,Recent Customers
15337,1844,1,511.2799988,2,4,3,243,9,Recent Customers
15338,1844,1,516.5999756,2,4,3,243,9,Recent Customers
15339,1844,1,521.9299927,2,4,3,243,9,Recent Customers
15340,1844,1,527.25,2,4,3,243,9,Recent Customers
15341,1844,1,532.5800171,2,4,3,243,9,Recent Customers
15342,1844,1,399.4400024,2,4,3,243,9,Recent Customers
15343,1844,1,426.0599976,2,4,3,243,9,Recent Customers
15344,1844,1,436.7200012,2,4,3,243,9,Recent Customers
15345,1844,1,442.0400085,2,4,3,243,9,Recent Customers
15346,1844,1,447.3699951,2,4,3,243,9,Recent Customers
15347,1843,1,452.6900024,2,4,3,243,9,Recent Customers
15348,1843,1,463.3399963,2,4,3,243,9,Recent Customers
15349,1843,1,468.6700134,2,4,3,243,9,Recent Customers
15350,1843,1,479.3200073,2,4,3,243,9,Recent Customers
15351,1843,1,484.6499939,2,4,3,243,9,Recent Customers
15352,1843,1,495.2999878,2,4,3,243,9,Recent Customers
15353,1843,1,503.2900085,2,4,3,243,9,Recent Customers
15354,1843,1,505.9500122,2,4,3,243,9,Recent Customers
15355,1843,1,511.2799988,2,4,3,243,9,Recent Customers
15356,1843,1,516.5999756,2,4,3,243,9,Recent Customers
15357,1843,1,521.9299927,2,4,3,243,9,Recent Customers
15358,1843,1,527.25,2,4,3,243,9,Recent Customers
15359,1843,1,532.5800171,2,4,3,243,9,Recent Customers
15360,1843,1,399.4400024,2,4,3,243,9,Recent Customers
15361,1843,1,426.0599976,2,4,3,243,9,Recent Customers
15362,1843,1,436.7200012,2,4,3,243,9,Recent Customers
15363,1843,1,442.0400085,2,4,3,243,9,Recent Customers
15364,1843,1,447.3699951,2,4,3,243,9,Recent Customers
15365,1843,1,452.6900024,2,4,3,243,9,Recent Customers
15366,1843,1,463.3399963,2,4,3,243,9,Recent Customers
15367,1843,1,468.6700134,2,4,3,243,9,Recent Customers
15368,1843,1,479.3200073,2,4,3,243,9,Recent Customers
15369,1843,1,484.6499939,2,4,3,243,9,Recent Customers
15370,1843,1,495.2999878,2,4,3,243,9,Recent Customers
15371,1843,1,503.2900085,2,4,3,243,9,Recent Customers
15372,1843,1,505.9500122,2,4,3,243,9,Recent Customers
15373,1843,1,511.2799988,2,4,3,243,9,Recent Customers
15374,1843,1,516.5999756,2,4,3,243,9,Recent Customers
15375,1843,1,521.9299927,2,4,3,243,9,Recent Customers
15376,1843,1,527.25,2,4,3,243,9,Recent Customers
15377,1843,1,532.5800171,2,4,3,243,9,Recent Customers
15378,1843,1,399.4400024,2,4,3,243,9,Recent Customers
15379,1843,1,426.0599976,2,4,3,243,9,Recent Customers
15380,1843,1,436.7200012,2,4,3,243,9,Recent Customers
15381,1843,1,442.0400085,2,4,3,243,9,Recent Customers
15382,1843,1,447.3699951,2,4,3,243,9,Recent Customers
15383,1843,1,452.6900024,2,4,3,243,9,Recent Customers
15384,1843,1,463.3399963,2,4,3,243,9,Recent Customers
15385,1843,1,468.6700134,2,4,3,243,9,Recent Customers
15386,1843,1,479.3200073,2,4,3,243,9,Recent Customers
15387,1843,1,484.6499939,2,4,3,243,9,Recent Customers
15388,1843,1,495.2999878,2,4,3,243,9,Recent Customers
15389,1843,1,503.2900085,2,4,3,243,9,Recent Customers
15390,1843,1,505.9500122,2,4,3,243,9,Recent Customers
15391,1843,1,511.2799988,2,4,3,243,9,Recent Customers
15392,1843,1,516.5999756,2,4,3,243,9,Recent Customers
15393,1843,1,521.9299927,2,4,3,243,9,Recent Customers
15394,1843,1,527.25,2,4,3,243,9,Recent Customers
15395,1843,1,532.5800171,2,4,3,243,9,Recent Customers
15396,1843,1,399.4400024,2,4,3,243,9,Recent Customers
15397,1843,1,426.0599976,2,4,3,243,9,Recent Customers
15398,1843,1,436.7200012,2,4,3,243,9,Recent Customers
15399,1843,1,442.0400085,2,4,3,243,9,Recent Customers
15400,1843,1,447.3699951,2,4,3,243,9,Recent Customers
15401,1843,1,452.6900024,2,4,3,243,9,Recent Customers
15402,1843,1,463.3399963,2,4,3,243,9,Recent Customers
15403,1843,1,468.6700134,2,4,3,243,9,Recent Customers
15404,1843,1,479.3200073,2,4,3,243,9,Recent Customers
15405,1843,1,484.6499939,2,4,3,243,9,Recent Customers
15406,1843,1,495.2999878,2,4,3,243,9,Recent Customers
15407,1843,1,503.2900085,2,4,3,243,9,Recent Customers
15408,1843,1,505.9500122,2,4,3,243,9,Recent Customers
15409,1843,1,511.2799988,2,4,3,243,9,Recent Customers
15410,1843,1,516.5999756,2,4,3,243,9,Recent Customers
15411,1843,1,521.9299927,2,4,3,243,9,Recent Customers
15412,1843,1,527.25,2,4,3,243,9,Recent Customers
15413,1843,1,532.5800171,2,4,3,243,9,Recent Customers
15414,1843,1,399.4400024,2,4,3,243,9,Recent Customers
15415,1842,1,426.0599976,2,4,3,243,9,Recent Customers
15416,1842,1,436.7200012,2,4,3,243,9,Recent Customers
15417,1842,1,442.0400085,2,4,3,243,9,Recent Customers
15418,1842,1,447.3699951,2,4,3,243,9,Recent Customers
15419,1842,1,452.6900024,2,4,3,243,9,Recent Customers
15420,1842,1,463.3399963,2,4,3,243,9,Recent Customers
15421,1842,1,468.6700134,2,4,3,243,9,Recent Customers
15422,1842,1,479.3200073,2,4,3,243,9,Recent Customers
15423,1842,1,484.6499939,2,4,3,243,9,Recent Customers
15424,1842,1,495.2999878,2,4,3,243,9,Recent Customers
15425,1842,1,503.2900085,2,4,3,243,9,Recent Customers
15426,1842,1,505.9500122,2,4,3,243,9,Recent Customers
15427,1842,1,511.2799988,2,4,3,243,9,Recent Customers
15428,1842,1,516.5999756,2,4,3,243,9,Recent Customers
15429,1842,1,521.9299927,2,4,3,243,9,Recent Customers
15430,1842,1,527.25,2,4,3,243,9,Recent Customers
15431,1842,1,532.5800171,2,4,3,243,9,Recent Customers
15432,1842,1,399.4400024,2,4,3,243,9,Recent Customers
15433,1842,1,426.0599976,2,4,3,243,9,Recent Customers
15434,1842,1,436.7200012,2,4,3,243,9,Recent Customers
15435,1842,1,442.0400085,2,4,3,243,9,Recent Customers
15436,1842,1,447.3699951,2,4,3,243,9,Recent Customers
15437,1842,1,452.6900024,2,4,3,243,9,Recent Customers
15438,1842,1,463.3399963,2,4,3,243,9,Recent Customers
15439,1842,1,468.6700134,2,4,3,243,9,Recent Customers
15440,1842,1,479.3200073,2,4,3,243,9,Recent Customers
15441,1842,1,484.6499939,2,4,3,243,9,Recent Customers
15442,1842,1,495.2999878,2,4,3,243,9,Recent Customers
15443,1842,1,503.2900085,2,4,3,243,9,Recent Customers
15444,1842,1,505.9500122,2,4,3,243,9,Recent Customers
15445,1842,1,511.2799988,2,4,3,243,9,Recent Customers
15446,1842,1,516.5999756,2,4,3,243,9,Recent Customers
15447,1842,1,521.9299927,2,4,3,243,9,Recent Customers
15448,1842,1,527.25,2,4,3,243,9,Recent Customers
15449,1842,1,532.5800171,2,4,3,243,9,Recent Customers
15450,1842,1,399.4400024,2,4,3,243,9,Recent Customers
15451,1842,1,426.0599976,2,4,3,243,9,Recent Customers
15452,1842,1,436.7200012,2,4,3,243,9,Recent Customers
15453,1842,1,442.0400085,2,4,3,243,9,Recent Customers
15454,1842,1,447.3699951,2,4,3,243,9,Recent Customers
15455,1842,1,452.6900024,2,4,3,243,9,Recent Customers
15456,1842,1,463.3399963,2,4,3,243,9,Recent Customers
15457,1842,1,468.6700134,2,4,3,243,9,Recent Customers
15458,1842,1,479.3200073,2,4,3,243,9,Recent Customers
15459,1842,1,484.6499939,2,4,3,243,9,Recent Customers
15460,1842,1,495.2999878,2,4,3,243,9,Recent Customers
15461,1842,1,503.2900085,2,4,3,243,9,Recent Customers
15462,1842,1,505.9500122,2,4,3,243,9,Recent Customers
15463,1842,1,511.2799988,2,4,3,243,9,Recent Customers
15464,1842,1,516.5999756,2,4,3,243,9,Recent Customers
15465,1842,1,521.9299927,2,4,3,243,9,Recent Customers
15466,1842,1,527.25,2,4,3,243,9,Recent Customers
15467,1842,1,532.5800171,2,4,3,243,9,Recent Customers
15468,1842,1,399.4400024,2,4,3,243,9,Recent Customers
15469,1842,1,426.0599976,2,4,3,243,9,Recent Customers
15470,1842,1,436.7200012,2,4,3,243,9,Recent Customers
15471,1842,1,442.0400085,2,4,3,243,9,Recent Customers
15472,1842,1,447.3699951,2,4,3,243,9,Recent Customers
15473,1842,1,452.6900024,2,4,3,243,9,Recent Customers
15474,1842,1,463.3399963,2,4,3,243,9,Recent Customers
15475,1842,1,468.6700134,2,4,3,243,9,Recent Customers
15476,1842,1,479.3200073,2,4,3,243,9,Recent Customers
15477,1842,1,484.6499939,2,4,3,243,9,Recent Customers
15478,1842,1,495.2999878,2,4,3,243,9,Recent Customers
15479,1842,1,503.2900085,2,4,3,243,9,Recent Customers
15480,1842,1,505.9500122,2,4,3,243,9,Recent Customers
15481,1842,1,511.2799988,2,4,3,243,9,Recent Customers
15482,1842,1,516.5999756,2,4,3,243,9,Recent Customers
15483,1842,1,521.9299927,2,4,3,243,9,Recent Customers
15484,1841,1,527.25,2,4,3,243,9,Recent Customers
15485,1841,1,532.5800171,2,4,3,243,9,Recent Customers
15486,1841,1,399.4400024,2,4,3,243,9,Recent Customers
15487,1841,1,426.0599976,2,4,3,243,9,Recent Customers
15488,1841,1,436.7200012,2,4,3,243,9,Recent Customers
15489,1841,1,442.0400085,2,4,3,243,9,Recent Customers
15490,1841,1,447.3699951,2,4,3,243,9,Recent Customers
15491,1841,1,452.6900024,2,4,3,243,9,Recent Customers
15492,1841,1,463.3399963,2,4,3,243,9,Recent Customers
